,MSISDN,total_data,total_duration,session_count
0,0.9996155287151175,0.025932656549140717,0.0032179906625123627,3.1379139262232197e-11
1,0.9923067259313411,0.11747272888851482,0.015672759840930764,1.1836287037612105e-10
2,0.9982854215401913,0.056814906529601125,0.005438643523716536,5.520816401461329e-11
