,MSISDN,phone_name,phone_count,avg_rtt,avg_throughput,avg_retrans
0,2.1228754616271682e-05,0.00188045602345625,0.1755597669957728,0.20456478226443964,0.9213106392370337,0.012344690235414976
1,6.153675425053526e-07,6.504646409537918e-05,0.006244846329612518,0.9983060521955238,0.021033804145859106,0.00030930398454331366
2,1.7319226729601688e-05,0.00204536689929913,0.192097454498176,0.7806165977548571,0.5029426940260071,0.010190144450293976
